time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,P_dtheta_x,P_dtheta_y,P_dtheta_z,P_dpr_x,P_dpr_y,P_dpr_z,P_dvr_x,P_dvr_y,P_dvr_z,P_dpbar_x,P_dpbar_y,P_dbgyr_x,P_dbgyr_y,P_dbgyr_z,P_dbacc_x,P_dbacc_y,P_dbacc_z
8.200000,-39.939046,-8.024163,-28.493893,1.704972,0.353202,-0.577348,0.996861,0.014098,0.027890,0.072749,0.160240,0.765719,0.005364,-0.000602,0.005796,0.000584,0.004720,0.022970,-38.291247,-8.618677,-26.346829,1.873623,0.217533,-0.213487,0.998267,0.015729,0.031458,0.047187,0.158715,0.765061,0.005032,-0.002960,0.001978,0.020351,-0.009995,0.015288,0.000059,0.000095,0.003161,0.526606,0.436120,0.505846,0.063149,0.021073,0.041763,0.000002,0.000002,0.000001,0.000003,0.000013,0.002450,0.002469,0.000942
8.250000,-39.924601,-8.001856,-28.500065,1.633021,0.360833,-0.572851,0.996987,0.014411,0.028369,0.070735,0.160601,0.766337,0.005130,-0.000854,0.005742,0.000172,0.004937,0.024864,-38.198172,-8.607901,-26.357415,1.849283,0.213485,-0.209972,0.998312,0.015523,0.031045,0.046568,0.159925,0.766037,0.005031,-0.002957,0.001981,0.020364,-0.010024,0.015283,0.000058,0.000094,0.003171,0.535924,0.441155,0.515323,0.063255,0.021077,0.042225,0.000002,0.000002,0.000001,0.000003,0.000013,0.002450,0.002469,0.000940
8.300000,-39.927208,-8.000498,-28.482910,1.547255,0.342727,-0.560596,0.997032,0.014052,0.028960,0.069935,0.161554,0.765875,0.005144,-0.001220,0.005768,-0.000864,0.005043,0.027649,-38.106325,-8.597329,-26.367825,1.824528,0.209402,-0.206417,0.998357,0.015313,0.030626,0.045939,0.161146,0.766975,0.005032,-0.002956,0.001980,0.020340,-0.010002,0.015289,0.000057,0.000092,0.003179,0.543756,0.446036,0.524472,0.062289,0.020736,0.042678,0.000002,0.000002,0.000001,0.000003,0.000013,0.002449,0.002469,0.000937
8.350000,-39.900529,-7.978630,-28.492986,1.485509,0.348175,-0.554466,0.997143,0.014194,0.029214,0.068197,0.162439,0.766617,0.004965,-0.001405,0.005709,-0.001145,0.005231,0.028972,-38.015726,-8.586961,-26.378056,1.799372,0.205288,-0.202826,0.998403,0.015100,0.030200,0.045300,0.162377,0.767876,0.005034,-0.002955,0.001984,0.020272,-0.010055,0.015264,0.000056,0.000091,0.003191,0.553548,0.451197,0.534387,0.062421,0.020742,0.043149,0.000002,0.000002,0.000001,0.000003,0.000013,0.002449,0.002469,0.000935
8.400000,-39.796777,-7.967719,-28.530640,1.487818,0.331125,-0.554754,0.997190,0.013639,0.028295,0.068012,0.164127,0.767614,0.005122,-0.001294,0.005784,-0.001066,0.005074,0.028251,-37.926395,-8.576800,-26.388107,1.773831,0.201146,-0.199201,0.998448,0.014884,0.029768,0.044652,0.163617,0.768739,0.005032,-0.002956,0.001981,0.020315,-0.010031,0.015276,0.000055,0.000089,0.003202,0.562116,0.456226,0.543906,0.061593,0.020425,0.043606,0.000002,0.000002,0.000001,0.000003,0.000013,0.002448,0.002469,0.000931
8.450000,-39.734458,-7.939457,-28.560596,1.453858,0.342385,-0.552208,0.997284,0.013875,0.027914,0.066732,0.164860,0.768413,0.004948,-0.001318,0.005695,-0.000871,0.005211,0.028335,-37.838349,-8.566847,-26.397976,1.747921,0.196982,-0.195545,0.998493,0.014665,0.029330,0.043994,0.164867,0.769565,0.005033,-0.002962,0.001982,0.020326,-0.010013,0.015236,0.000054,0.000089,0.003215,0.572448,0.461518,0.554250,0.061763,0.020435,0.044084,0.000002,0.000002,0.000001,0.000003,0.000013,0.002448,0.002469,0.000930
8.500000,-39.642082,-7.913925,-28.604990,1.448049,0.349859,-0.552733,0.997365,0.013764,0.027052,0.065897,0.165767,0.769452,0.004891,-0.001215,0.005658,-0.000481,0.005204,0.027591,-37.751609,-8.557102,-26.407661,1.721658,0.192798,-0.191863,0.998539,0.014443,0.028885,0.043328,0.166124,0.770353,0.005036,-0.002961,0.001985,0.020321,-0.010022,0.015238,0.000053,0.000087,0.003229,0.581732,0.466693,0.564140,0.061036,0.020138,0.044546,0.000002,0.000002,0.000001,0.000002,0.000013,0.002447,0.002469,0.000927
8.550000,-39.565336,-7.896969,-28.635331,1.427723,0.342808,-0.552292,0.997434,0.013485,0.026476,0.065136,0.167091,0.770320,0.004906,-0.001193,0.005667,-0.000443,0.005182,0.027457,-37.666189,-8.547567,-26.417162,1.695057,0.188600,-0.188156,0.998584,0.014218,0.028435,0.042653,0.167389,0.771104,0.005035,-0.002962,0.001989,0.020322,-0.010021,0.015238,0.000052,0.000086,0.003243,0.592587,0.472114,0.574929,0.061234,0.020153,0.045031,0.000002,0.000002,0.000001,0.000002,0.000013,0.002447,0.002469,0.000926
8.600000,-39.474710,-7.895401,-28.665949,1.416734,0.316002,-0.548766,0.997492,0.012604,0.025638,0.064756,0.168854,0.771033,0.005134,-0.001126,0.005814,-0.000650,0.004970,0.027186,-37.582108,-8.538243,-26.426476,1.668135,0.184390,-0.184428,0.998629,0.013990,0.027980,0.041970,0.168661,0.771817,0.005034,-0.002957,0.001990,0.020361,-0.010030,0.015211,0.000052,0.000085,0.003257,0.603694,0.477601,0.585959,0.061429,0.020171,0.045521,0.000002,0.000002,0.000001,0.000002,0.000013,0.002447,0.002468,0.000924
8.650000,-39.371886,-7.879284,-28.716111,1.421282,0.308772,-0.550172,0.997561,0.012280,0.024541,0.064187,0.170218,0.771974,0.005194,-0.000972,0.005846,-0.000286,0.004822,0.026239,-37.499381,-8.529128,-26.435604,1.640909,0.180174,-0.180682,0.998674,0.013760,0.027520,0.041280,0.169938,0.772494,0.005034,-0.002957,0.001990,0.020357,-0.010073,0.015201,0.000050,0.000083,0.003271,0.613895,0.482984,0.596466,0.060791,0.019897,0.045991,0.000002,0.000002,0.000001,0.000002,0.000013,0.002446,0.002468,0.000922
8.700000,-39.307028,-7.875270,-28.732897,1.392130,0.286943,-0.544587,0.997624,0.011674,0.024108,0.063470,0.171751,0.772475,0.005317,-0.001012,0.005943,-0.000665,0.004752,0.026605,-37.418022,-8.520225,-26.444544,1.613396,0.175955,-0.176922,0.998718,0.013528,0.027055,0.040583,0.171221,0.773133,0.005034,-0.002960,0.001991,0.020354,-0.010042,0.015189,0.000050,0.000082,0.003286,0.625503,0.488602,0.607968,0.060993,0.019920,0.046489,0.000002,0.000002,0.000001,0.000002,0.000013,0.002446,0.002468,0.000921
8.750000,-39.280682,-7.870331,-28.723350,1.331480,0.266326,-0.539720,0.997692,0.011288,0.024321,0.062379,0.173452,0.772673,0.005347,-0.001225,0.005983,-0.001418,0.004895,0.027978,-37.338046,-8.511533,-26.453296,1.585612,0.171736,-0.173150,0.998762,0.013293,0.026586,0.039879,0.172509,0.773736,0.005034,-0.002961,0.001988,0.020369,-0.010054,0.015170,0.000049,0.000080,0.003300,0.636310,0.494131,0.618901,0.060417,0.019672,0.046965,0.000002,0.000002,0.000001,0.000002,0.000013,0.002445,0.002468,0.000918
8.800000,-39.171607,-7.848818,-28.789050,1.346218,0.268252,-0.543126,0.997772,0.011114,0.023044,0.061618,0.174832,0.773933,0.005329,-0.001006,0.005954,-0.000658,0.004717,0.026610,-37.259465,-8.503052,-26.461859,1.557575,0.167522,-0.169369,0.998806,0.013056,0.026112,0.039169,0.173800,0.774302,0.005036,-0.002962,0.001991,0.020388,-0.010041,0.015147,0.000048,0.000080,0.003315,0.648437,0.499884,0.630878,0.060630,0.019701,0.047469,0.000002,0.000002,0.000001,0.000002,0.000013,0.002444,0.002468,0.000917
8.850000,-39.125718,-7.813703,-28.811312,1.303338,0.293281,-0.536201,0.997808,0.011679,0.022754,0.061030,0.175212,0.774191,0.005029,-0.001089,0.005689,-0.000202,0.005054,0.026809,-37.182292,-8.494781,-26.470233,1.529301,0.163315,-0.165582,0.998849,0.012818,0.025635,0.038453,0.175094,0.774832,0.005042,-0.002965,0.001994,0.020393,-0.010032,0.015122,0.000047,0.000078,0.003329,0.659869,0.505561,0.642235,0.060095,0.019471,0.047951,0.000002,0.000002,0.000001,0.000002,0.000013,0.002443,0.002468,0.000915
8.900000,-39.121963,-7.807005,-28.780602,1.227170,0.280349,-0.521069,0.997856,0.011259,0.023320,0.060102,0.176239,0.774065,0.005012,-0.001404,0.005690,-0.001229,0.005400,0.028659,-37.106539,-8.486720,-26.478417,1.500809,0.159121,-0.161793,0.998892,0.012577,0.025154,0.037731,0.176391,0.775326,0.005046,-0.002963,0.001993,0.020383,-0.010009,0.015175,0.000047,0.000078,0.003343,0.672509,0.511448,0.654709,0.060310,0.019506,0.048465,0.000002,0.000002,0.000001,0.000002,0.000013,0.002443,0.002468,0.000914
8.950000,-39.058036,-7.816611,-28.797310,1.204205,0.239766,-0.518253,0.997958,0.010155,0.022698,0.058832,0.178260,0.774343,0.005290,-0.001402,0.005963,-0.001979,0.005160,0.028980,-37.032215,-8.478868,-26.486412,1.472117,0.154942,-0.158004,0.998934,0.012335,0.024670,0.037005,0.177689,0.775785,0.005047,-0.002965,0.001991,0.020385,-0.009978,0.015150,0.000047,0.000077,0.003358,0.685427,0.517406,0.667434,0.060536,0.019552,0.048981,0.000002,0.000002,0.000001,0.000002,0.000013,0.002443,0.002468,0.000913
9.000000,-38.881013,-7.799514,-28.941674,1.284046,0.236993,-0.539300,0.998090,0.009755,0.019903,0.057671,0.180616,0.776240,0.005431,-0.000774,0.006079,-0.000189,0.004283,0.025641,-36.959330,-8.471225,-26.494218,1.443241,0.150781,-0.154219,0.998976,0.012092,0.024183,0.036275,0.178989,0.776208,0.005047,-0.002964,0.001993,0.020364,-0.009970,0.015175,0.000046,0.000075,0.003372,0.697825,0.523307,0.679419,0.060089,0.019356,0.049470,0.000002,0.000002,0.000001,0.000002,0.000013,0.002442,0.002468,0.000912
9.050000,-38.871870,-7.805370,-28.904270,1.211344,0.209763,-0.526615,0.998149,0.009082,0.020515,0.056527,0.182290,0.776344,0.005545,-0.001075,0.006214,-0.001609,0.004575,0.027447,-36.887893,-8.463790,-26.501834,1.414201,0.146643,-0.150439,0.999017,0.011847,0.023694,0.035540,0.180289,0.776596,0.005048,-0.002964,0.001996,0.020345,-0.009968,0.015177,0.000046,0.000074,0.003386,0.711288,0.529407,0.692647,0.060322,0.019409,0.049994,0.000002,0.000002,0.000001,0.000002,0.000013,0.002441,0.002468,0.000911
9.100000,-38.828205,-7.793292,-28.912256,1.169536,0.204365,-0.518022,0.998199,0.008955,0.020174,0.055789,0.183544,0.776191,0.005502,-0.001169,0.006170,-0.001826,0.004759,0.027888,-36.817912,-8.456561,-26.509262,1.385014,0.142530,-0.146668,0.999058,0.011601,0.023202,0.034802,0.181588,0.776950,0.005045,-0.002964,0.002001,0.020310,-0.009952,0.015139,0.000045,0.000073,0.003400,0.724289,0.535464,0.705096,0.059905,0.019235,0.050488,0.000002,0.000002,0.000001,0.000002,0.000013,0.002440,0.002468,0.000910
9.150000,-38.821311,-7.788344,-28.877561,1.096511,0.190537,-0.503023,0.998233,0.008696,0.020533,0.055079,0.184708,0.775513,0.005479,-0.001458,0.006151,-0.002814,0.005220,0.029364,-36.749394,-8.449536,-26.516501,1.355698,0.138445,-0.142909,0.999097,0.011354,0.022708,0.034061,0.182886,0.777269,0.005046,-0.002964,0.002000,0.020334,-0.009999,0.015135,0.000044,0.000072,0.003414,0.738307,0.541711,0.718833,0.060139,0.019299,0.051019,0.000002,0.000002,0.000001,0.000002,0.000013,0.002440,0.002468,0.000909
9.200000,-38.741936,-7.757146,-28.947410,1.095476,0.212258,-0.507546,0.998240,0.009149,0.019536,0.055246,0.184985,0.776643,0.005262,-0.001295,0.005887,-0.001423,0.005145,0.028273,-36.682344,-8.442716,-26.523553,1.326271,0.134392,-0.139164,0.999136,0.011106,0.022212,0.033318,0.184182,0.777555,0.005043,-0.002962,0.001997,0.020352,-0.010029,0.015103,0.000044,0.000071,0.003427,0.752027,0.547934,0.731660,0.059794,0.019152,0.051513,0.000002,0.000002,0.000001,0.000002,0.000013,0.002439,0.002468,0.000908
9.250000,-38.678371,-7.751555,-28.983480,1.081929,0.199548,-0.508391,0.998318,0.008928,0.018820,0.054111,0.186852,0.777104,0.005335,-0.001236,0.005979,-0.001478,0.004976,0.028107,-36.616769,-8.436097,-26.530418,1.296753,0.130374,-0.135436,0.999174,0.010857,0.021715,0.032572,0.185475,0.777808,0.005047,-0.002961,0.002000,0.020358,-0.010040,0.015111,0.000043,0.000070,0.003441,0.766665,0.554335,0.745865,0.060053,0.019224,0.052049,0.000002,0.000002,0.000001,0.000002,0.000013,0.002438,0.002468,0.000907
9.300000,-38.621118,-7.742855,-29.013729,1.061942,0.190345,-0.507586,0.998378,0.008730,0.018203,0.053235,0.188309,0.777479,0.005353,-0.001212,0.006003,-0.001459,0.004916,0.028027,-36.552670,-8.429678,-26.537097,1.267161,0.126393,-0.131727,0.999212,0.010608,0.021216,0.031825,0.186766,0.778028,0.005047,-0.002960,0.002001,0.020334,-0.010071,0.015086,0.000043,0.000070,0.003454,0.781596,0.560813,0.760340,0.060313,0.019303,0.052587,0.000002,0.000002,0.000001,0.000002,0.000013,0.002438,0.002468,0.000907
9.350000,-38.540740,-7.743158,-29.077544,1.067413,0.169030,-0.513583,0.998508,0.007969,0.017025,0.051267,0.190632,0.778398,0.005512,-0.001027,0.006217,-0.001410,0.004420,0.027476,-36.490053,-8.423457,-26.543591,1.237515,0.122452,-0.128040,0.999249,0.010359,0.020717,0.031076,0.188052,0.778216,0.005048,-0.002962,0.002003,0.020342,-0.010074,0.015083,0.000042,0.000068,0.003467,0.796329,0.567279,0.773790,0.060037,0.019184,0.053084,0.000002,0.000002,0.000001,0.000002,0.000013,0.002436,0.002467,0.000906
9.400000,-38.461527,-7.726008,-29.148317,1.071466,0.175564,-0.520393,0.998555,0.007909,0.015735,0.050765,0.191544,0.778824,0.005444,-0.000855,0.006125,-0.000436,0.004134,0.026631,-36.428920,-8.417432,-26.549901,1.207832,0.118553,-0.124377,0.999284,0.010109,0.020218,0.030327,0.189334,0.778372,0.005048,-0.002960,0.002005,0.020310,-0.010068,0.015079,0.000042,0.000067,0.003480,0.811849,0.573914,0.788790,0.060304,0.019272,0.053629,0.000002,0.000002,0.000001,0.000002,0.000013,0.002436,0.002467,0.000905
9.450000,-38.425902,-7.731870,-29.142906,1.031995,0.145513,-0.513994,0.998653,0.007016,0.015588,0.048998,0.193472,0.779050,0.005594,-0.000957,0.006337,-0.001543,0.004209,0.027335,-36.369270,-8.411601,-26.556029,1.178131,0.114700,-0.120742,0.999319,0.009859,0.019718,0.029577,0.190610,0.778498,0.005050,-0.002956,0.002008,0.020310,-0.010062,0.015061,0.000041,0.000066,0.003492,0.827219,0.580548,0.802727,0.060064,0.019176,0.054131,0.000002,0.000002,0.000001,0.000002,0.000013,0.002435,0.002467,0.000905
9.500000,-38.358116,-7.724109,-29.198390,1.026907,0.138473,-0.518263,0.998720,0.006520,0.014597,0.047985,0.194587,0.779709,0.005609,-0.000840,0.006361,-0.001139,0.003929,0.026898,-36.311106,-8.405961,-26.561976,1.148431,0.110895,-0.117135,0.999353,0.009609,0.019219,0.028828,0.191880,0.778592,0.005050,-0.002962,0.002007,0.020333,-0.010084,0.015088,0.000041,0.000065,0.003506,0.843321,0.587343,0.818282,0.060332,0.019276,0.054683,0.000002,0.000002,0.000001,0.000002,0.000013,0.002434,0.002467,0.000904
9.550000,-38.318691,-7.707304,-29.204906,0.991418,0.144822,-0.510442,0.998724,0.006664,0.014286,0.047984,0.195540,0.779611,0.005475,-0.000933,0.006163,-0.000849,0.004274,0.026996,-36.254427,-8.400510,-26.567743,1.118751,0.107140,-0.113559,0.999387,0.009360,0.018720,0.028080,0.193143,0.778657,0.005054,-0.002966,0.002006,0.020331,-0.010073,0.015078,0.000041,0.000064,0.003517,0.859329,0.594150,0.832713,0.060121,0.019195,0.055190,0.000002,0.000002,0.000001,0.000002,0.000012,0.002433,0.002467,0.000903
9.600000,-38.306829,-7.711094,-29.156936,0.927789,0.119664,-0.493184,0.998772,0.006104,0.014664,0.046920,0.197047,0.779120,0.005559,-0.001191,0.006277,-0.002375,0.004855,0.028115,-36.199231,-8.395246,-26.573333,1.089109,0.103437,-0.110017,0.999419,0.009111,0.018222,0.027332,0.194400,0.778693,0.005050,-0.002970,0.002000,0.020340,-0.010071,0.015083,0.000040,0.000063,0.003531,0.876022,0.601111,0.848836,0.060387,0.019305,0.055750,0.000002,0.000002,0.000000,0.000002,0.000012,0.002432,0.002467,0.000903
9.650000,-38.225263,-7.681575,-29.255934,0.939841,0.148312,-0.502231,0.998756,0.006643,0.013379,0.047569,0.197330,0.780462,0.005317,-0.000959,0.005918,-0.000059,0.004461,0.026804,-36.145515,-8.390166,-26.578746,1.059524,0.099788,-0.106511,0.999450,0.008862,0.017724,0.026587,0.195647,0.778700,0.005051,-0.002972,0.001998,0.020324,-0.010094,0.015073,0.000040,0.000063,0.003544,0.893029,0.608158,0.865238,0.060657,0.019424,0.056313,0.000002,0.000002,0.000000,0.000002,0.000012,0.002432,0.002466,0.000903
9.700000,-38.223436,-7.679207,-29.184854,0.865672,0.130015,-0.483294,0.998770,0.006442,0.013986,0.047136,0.198624,0.779512,0.005320,-0.001295,0.005905,-0.001505,0.005375,0.027928,-36.093277,-8.385266,-26.583984,1.030014,0.096195,-0.103042,0.999480,0.008614,0.017229,0.025843,0.196887,0.778680,0.005054,-0.002971,0.001999,0.020328,-0.010078,0.015073,0.000040,0.000061,0.003555,0.910041,0.615232,0.880353,0.060503,0.019378,0.056823,0.000002,0.000002,0.000000,0.000002,0.000012,0.002430,0.002466,0.000902
9.750000,-38.183640,-7.663312,-29.199375,0.834090,0.137570,-0.475711,0.998769,0.006730,0.013539,0.047233,0.199741,0.779341,0.005196,-0.001344,0.005702,-0.000962,0.005623,0.027798,-36.042512,-8.380545,-26.589050,1.000599,0.092660,-0.099612,0.999510,0.008367,0.016735,0.025102,0.198117,0.778632,0.005056,-0.002968,0.001998,0.020320,-0.010063,0.015068,0.000039,0.000061,0.003568,0.927692,0.622456,0.897272,0.060784,0.019512,0.057389,0.000002,0.000002,0.000000,0.000002,0.000012,0.002430,0.002466,0.000902
9.800000,-38.139305,-7.663890,-29.232142,0.814914,0.118240,-0.475232,0.998866,0.006189,0.012887,0.045403,0.201826,0.779643,0.005297,-0.001300,0.005875,-0.001425,0.005412,0.027892,-35.993215,-8.375999,-26.593946,0.971297,0.089185,-0.096224,0.999538,0.008121,0.016243,0.024364,0.199336,0.778559,0.005058,-0.002964,0.001999,0.020307,-0.010044,0.015074,0.000039,0.000060,0.003578,0.945456,0.629721,0.912709,0.060687,0.019496,0.057893,0.000002,0.000002,0.000000,0.000002,0.000012,0.002428,0.002466,0.000902
9.850000,-38.106403,-7.647795,-29.224682,0.776864,0.128925,-0.466371,0.998839,0.006373,0.012799,0.046007,0.202274,0.779707,0.005154,-0.001416,0.005622,-0.000985,0.005892,0.027828,-35.945380,-8.371626,-26.598674,0.942126,0.085770,-0.092879,0.999566,0.007877,0.015753,0.023630,0.200546,0.778459,0.005059,-0.002963,0.001997,0.020302,-0.010041,0.015111,0.000039,0.000059,0.003591,0.963776,0.637130,0.930113,0.060990,0.019635,0.058461,0.000002,0.000002,0.000000,0.000002,0.000012,0.002428,0.002466,0.000902
9.900000,-38.067302,-7.643290,-29.254732,0.756458,0.118894,-0.464192,0.998896,0.006091,0.012220,0.044949,0.203718,0.779885,0.005179,-0.001393,0.005669,-0.001061,0.005795,0.027849,-35.899000,-8.367421,-26.603235,0.913105,0.082419,-0.089578,0.999592,0.007633,0.015266,0.022899,0.201743,0.778335,0.005059,-0.002962,0.001997,0.020304,-0.010038,0.015120,0.000038,0.000058,0.003601,0.982294,0.644592,0.945819,0.060952,0.019636,0.058956,0.000002,0.000002,0.000000,0.000002,0.000012,0.002426,0.002465,0.000901
9.950000,-38.028729,-7.637862,-29.283958,0.738691,0.110801,-0.461552,0.998938,0.005869,0.011686,0.044177,0.204868,0.780126,0.005185,-0.001374,0.005681,-0.001020,0.005730,0.027833,-35.854067,-8.363383,-26.607632,0.884252,0.079132,-0.086325,0.999618,0.007391,0.014782,0.022173,0.202929,0.778186,0.005059,-0.002962,0.001997,0.020288,-0.010030,0.015107,0.000038,0.000058,0.003614,1.001299,0.652191,0.963669,0.061271,0.019773,0.059522,0.000002,0.000002,0.000000,0.000002,0.000012,0.002426,0.002465,0.000901
10.000000,-36.753160,-7.518470,-28.391167,0.934900,0.167244,-0.212944,0.998907,0.006275,0.011125,0.044974,0.205815,0.779634,0.005100,-0.001880,0.004943,0.000438,0.003564,0.004507,-35.810572,-8.359507,-26.611868,0.855585,0.075909,-0.083119,0.999642,0.007151,0.014301,0.021452,0.204103,0.778015,0.005058,-0.002965,0.001998,0.020290,-0.010048,0.015091,0.000038,0.000056,0.003599,0.437581,0.390489,0.423752,0.037768,0.014916,0.030077,0.000002,0.000002,0.000000,0.000001,0.000010,0.002423,0.002462,0.000622
10.050000,-36.686407,-7.504928,-28.441295,0.936692,0.172282,-0.217910,0.998950,0.006263,0.009967,0.044274,0.207085,0.779972,0.005062,-0.001728,0.004890,0.001544,0.003051,0.003834,-35.768505,-8.355791,-26.615945,0.827123,0.072753,-0.079962,0.999666,0.006912,0.013824,0.020736,0.205263,0.777821,0.005058,-0.002966,0.001996,0.020255,-0.010061,0.015070,0.000037,0.000055,0.003609,0.445205,0.394864,0.429911,0.037649,0.014929,0.030364,0.000002,0.000002,0.000000,0.000001,0.000010,0.002422,0.002462,0.000622
10.100000,-36.615975,-7.492503,-28.502987,0.948139,0.170746,-0.225117,0.999009,0.006078,0.008680,0.043223,0.208520,0.780559,0.005066,-0.001531,0.004912,0.002639,0.002275,0.003155,-35.727856,-8.352231,-26.619865,0.798884,0.069665,-0.076857,0.999688,0.006675,0.013350,0.020026,0.206410,0.777606,0.005062,-0.002962,0.001994,0.020266,-0.010088,0.015071,0.000037,0.000054,0.003621,0.453203,0.399325,0.437036,0.037892,0.015061,0.030691,0.000002,0.000002,0.000000,0.000001,0.000010,0.002421,0.002462,0.000621
10.150000,-36.629525,-7.504958,-28.390783,0.851142,0.129943,-0.197906,0.999070,0.005039,0.009877,0.041664,0.210279,0.778887,0.005225,-0.001980,0.005137,-0.001380,0.003875,0.005098,-35.688613,-8.348823,-26.623631,0.770885,0.066644,-0.073804,0.999710,0.006441,0.012881,0.019322,0.207542,0.777370,0.005064,-0.002965,0.001996,0.020229,-0.010117,0.015070,0.000037,0.000053,0.003634,0.461192,0.403817,0.443389,0.037778,0.015052,0.030979,0.000002,0.000002,0.000000,0.000001,0.000010,0.002419,0.002461,0.000621
10.200000,-36.588872,-7.489780,-28.392345,0.824370,0.139612,-0.191171,0.999070,0.005209,0.009439,0.041755,0.210665,0.778558,0.005095,-0.002025,0.004933,-0.000535,0.004268,0.004864,-35.650763,-8.345565,-26.627246,0.743144,0.063692,-0.070804,0.999730,0.006208,0.012416,0.018624,0.208659,0.777114,0.005063,-0.002965,0.001993,0.020251,-0.010092,0.015080,0.000037,0.000053,0.003647,0.469562,0.408405,0.450771,0.038020,0.015181,0.031309,0.000002,0.000002,0.000000,0.000001,0.000010,0.002418,0.002461,0.000621
10.250000,-36.582121,-7.482696,-28.317780,0.749701,0.137759,-0.167745,0.999072,0.005267,0.010032,0.041549,0.211579,0.777242,0.005008,-0.002337,0.004783,-0.001760,0.005768,0.005487,-35.614294,-8.342453,-26.630713,0.715679,0.060810,-0.067859,0.999750,0.005978,0.011956,0.017934,0.209761,0.776840,0.005065,-0.002966,0.001994,0.020231,-0.010073,0.015063,0.000036,0.000052,0.003660,0.477967,0.413018,0.457279,0.037930,0.015194,0.031594,0.000002,0.000002,0.000000,0.000001,0.000010,0.002416,0.002460,0.000621
