time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,bmx_est,bmy_est,bmz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,bmx_true,bmy_true,bmz_true,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19
1.538462,-49.438220,-8.801315,-24.661223,0.110168,0.770600,-0.124456,0.999403,0.023580,0.016244,0.019331,0.175873,0.508866,0.000669,-0.000660,-0.001163,0.000903,-0.001979,-0.000929,0.000000,0.000000,0.000000,-49.822494,-9.987227,-25.015384,0.338562,0.025536,-0.030080,0.999944,0.002824,0.005649,0.008473,0.186853,0.513541,0.004984,-0.003001,0.001987,0.020044,-0.009783,0.015676,0.000000,0.000000,0.000000,0.002065,0.002454,0.002553,9.695109,9.398173,9.351268,0.697265,0.418794,0.161252,0.000062,0.000055,0.000024,0.000022,0.000023,0.002498,0.002494,0.002494,1.000000,1.000000,1.000000
1.589744,-49.319847,-8.739773,-24.760375,0.210935,0.810451,-0.187995,0.999397,0.024301,0.014661,0.019983,0.174320,0.512219,0.000718,-0.000993,-0.001153,0.000448,-0.002021,-0.000028,0.000000,0.000000,0.000000,-49.804579,-9.985871,-25.016979,0.360222,0.027373,-0.032132,0.999937,0.003005,0.006011,0.009016,0.186032,0.514498,0.004982,-0.003000,0.001986,0.020011,-0.009859,0.015697,0.000000,0.000000,0.000000,0.002042,0.002452,0.002556,9.756419,9.422134,9.371041,0.727401,0.429688,0.159924,0.000065,0.000057,0.000024,0.000022,0.000023,0.002498,0.002494,0.002493,1.000000,1.000000,1.000000
1.641026,-49.258367,-8.634298,-24.810719,0.251962,0.896945,-0.218322,0.999348,0.025953,0.014314,0.020629,0.171653,0.514134,0.000757,-0.001139,-0.001218,0.000291,-0.002302,0.000371,0.000000,0.000000,0.000000,-49.785538,-9.984418,-25.018681,0.382430,0.029281,-0.034252,0.999929,0.003191,0.006382,0.009573,0.185191,0.515490,0.004985,-0.003001,0.001985,0.020038,-0.009884,0.015686,0.000000,0.000000,0.000000,0.001989,0.002442,0.002560,9.815011,9.432849,9.387173,0.753833,0.427194,0.157115,0.000063,0.000055,0.000024,0.000022,0.000023,0.002498,0.002493,0.002493,1.000000,1.000000,1.000000
1.692308,-49.408479,-8.723367,-24.702156,0.165554,0.786843,-0.151430,0.999364,0.023273,0.016825,0.021126,0.171507,0.511695,0.000683,-0.000735,-0.001119,0.000863,-0.001755,-0.000919,0.000000,0.000000,0.000000,-49.765346,-9.982866,-25.020493,0.405169,0.031262,-0.036439,0.999920,0.003381,0.006762,0.010142,0.184333,0.516515,0.004985,-0.003004,0.001988,0.020088,-0.009875,0.015652,0.000000,0.000000,0.000000,0.001935,0.002431,0.002563,9.876804,9.443147,9.403985,0.780470,0.424282,0.154707,0.000062,0.000054,0.000024,0.000021,0.000023,0.002498,0.002493,0.002492,1.000000,1.000000,1.000000
1.743590,-49.367206,-8.779657,-24.734899,0.226983,0.711967,-0.171265,0.999406,0.021227,0.016103,0.021877,0.171205,0.513311,0.000674,-0.000801,-0.001012,0.000651,-0.001282,-0.000654,0.000000,0.000000,0.000000,-49.743974,-9.981211,-25.022419,0.428425,0.033316,-0.038693,0.999911,0.003575,0.007150,0.010726,0.183458,0.517574,0.004984,-0.003004,0.001992,0.020087,-0.009858,0.015701,0.000000,0.000000,0.000000,0.001911,0.002428,0.002567,9.949588,9.467467,9.425260,0.812643,0.434687,0.153867,0.000065,0.000056,0.000024,0.000021,0.000023,0.002498,0.002492,0.002491,1.000000,1.000000,1.000000
1.794872,-49.495442,-8.814959,-24.646165,0.139640,0.665995,-0.119851,0.999375,0.020144,0.018450,0.022425,0.170240,0.511194,0.000635,-0.000500,-0.000984,0.001170,-0.001042,-0.001747,0.000000,0.000000,0.000000,-49.721396,-9.979448,-25.024463,0.452182,0.035444,-0.041014,0.999900,0.003774,0.007547,0.011321,0.182566,0.518667,0.004987,-0.003008,0.001994,0.020020,-0.009886,0.015779,0.000000,0.000000,0.000000,0.001856,0.002416,0.002570,10.019072,9.477415,9.443377,0.840178,0.431273,0.151904,0.000064,0.000054,0.000024,0.000021,0.000023,0.002497,0.002492,0.002490,1.000000,1.000000,1.000000
1.846154,-49.463300,-9.086492,-24.671215,0.231546,0.387650,-0.138962,0.999502,0.013602,0.017015,0.022824,0.174269,0.512546,0.000638,-0.000508,-0.000749,0.000847,0.000386,-0.001561,0.000000,0.000000,0.000000,-49.697588,-9.977574,-25.026627,0.476425,0.037646,-0.043401,0.999889,0.003976,0.007953,0.011929,0.181658,0.519795,0.004988,-0.003011,0.001992,0.020011,-0.009932,0.015751,0.000000,0.000000,0.000000,0.001801,0.002403,0.002574,10.092658,9.487262,9.462312,0.868069,0.427707,0.150222,0.000062,0.000053,0.000024,0.000021,0.000023,0.002497,0.002491,0.002489,1.000000,1.000000,1.000000
1.897436,-49.416307,-8.965366,-24.700785,0.261241,0.502604,-0.154889,0.999444,0.016161,0.017229,0.023529,0.171491,0.514368,0.000641,-0.000584,-0.000810,0.000768,-0.000048,-0.001266,0.000000,0.000000,0.000000,-49.672524,-9.975586,-25.028915,0.501136,0.039922,-0.045855,0.999878,0.004183,0.008366,0.012549,0.180735,0.520956,0.004989,-0.003010,0.001994,0.020018,-0.009825,0.015741,0.000000,0.000000,0.000000,0.001776,0.002400,0.002578,10.178640,9.512215,9.485369,0.902199,0.437709,0.149814,0.000065,0.000054,0.000024,0.000021,0.000023,0.002497,0.002491,0.002489,1.000000,1.000000,1.000000
1.948718,-49.204234,-9.094783,-24.826392,0.467042,0.365623,-0.217919,0.999532,0.012648,0.013789,0.024196,0.173453,0.519434,0.000701,-0.000861,-0.000698,-0.000117,0.000778,0.000218,0.000000,0.000000,0.000000,-49.646181,-9.973478,-25.031331,0.526299,0.042272,-0.048373,0.999865,0.004393,0.008787,0.013180,0.179798,0.522151,0.004987,-0.003010,0.001995,0.020031,-0.009820,0.015746,0.000000,0.000000,0.000000,0.001720,0.002385,0.002583,10.260424,9.522157,9.505858,0.930209,0.433528,0.148602,0.000063,0.000053,0.000024,0.000021,0.000023,0.002497,0.002490,0.002488,1.000000,1.000000,1.000000
2.000000,-49.735069,-10.518599,-24.235683,0.328590,0.150323,-0.172227,0.999507,0.008449,0.017440,0.024721,0.175299,0.517218,0.000836,-0.000747,-0.000833,0.000624,0.001614,-0.001182,0.000000,0.000000,0.000000,-49.618537,-9.971249,-25.033878,0.551898,0.044698,-0.050957,0.999851,0.004608,0.009215,0.013823,0.178847,0.523379,0.004987,-0.003010,0.001996,0.020060,-0.009807,0.015739,0.000000,0.000000,0.000000,0.001664,0.002356,0.002586,9.374034,8.702612,8.697151,0.947131,0.427907,0.146426,0.000062,0.000051,0.000024,0.000021,0.000022,0.002496,0.002490,0.002486,1.000000,1.000000,1.000000
2.051282,-49.617936,-10.538151,-24.294906,0.433155,0.124582,-0.204765,0.999517,0.007980,0.015879,0.025483,0.175045,0.519906,0.000866,-0.000867,-0.000817,0.000193,0.001811,-0.000396,0.000000,0.000000,0.000000,-49.589569,-9.968893,-25.036559,0.577916,0.047198,-0.053605,0.999837,0.004825,0.009650,0.014476,0.177883,0.524641,0.004989,-0.003017,0.001994,0.020018,-0.009648,0.015745,0.000000,0.000000,0.000000,0.001640,0.002352,0.002591,9.464981,8.727536,8.720232,0.982185,0.437511,0.146270,0.000065,0.000053,0.000024,0.000021,0.000022,0.002496,0.002489,0.002486,1.000000,1.000000,1.000000
2.102564,-49.364707,-10.765754,-24.407361,0.674431,-0.106013,-0.263641,0.999588,0.002435,0.011783,0.026040,0.179286,0.524892,0.000985,-0.001072,-0.000732,-0.000805,0.003036,0.001147,0.000000,0.000000,0.000000,-49.559257,-9.966407,-25.039377,0.604334,0.049773,-0.056316,0.999822,0.005046,0.010092,0.015139,0.176908,0.525937,0.004992,-0.003022,0.001989,0.020125,-0.009727,0.015823,0.000000,0.000000,0.000000,0.001586,0.002335,0.002596,9.550809,8.739775,8.741802,1.010135,0.433405,0.145687,0.000063,0.000052,0.000024,0.000021,0.000022,0.002496,0.002489,0.002484,1.000000,1.000000,1.000000
2.153846,-49.402683,-10.441396,-24.414394,0.621625,0.220575,-0.258114,0.999487,0.010519,0.013773,0.026925,0.172477,0.525801,0.000851,-0.001116,-0.000800,-0.000487,0.001498,0.001110,0.000000,0.000000,0.000000,-49.527580,-9.963787,-25.042336,0.631135,0.052424,-0.059089,0.999806,0.005271,0.010541,0.015812,0.175920,0.527265,0.004996,-0.003021,0.001994,0.020061,-0.009596,0.015830,0.000000,0.000000,0.000000,0.001533,0.002317,0.002600,9.638883,8.752401,8.764403,1.037448,0.429329,0.145319,0.000061,0.000050,0.000024,0.000021,0.000022,0.002495,0.002488,0.002483,1.000000,1.000000,1.000000
2.205128,-49.393927,-10.378313,-24.422523,0.624799,0.280122,-0.258457,0.999435,0.011932,0.014672,0.027772,0.170011,0.527211,0.000824,-0.001115,-0.000805,-0.000399,0.001253,0.001034,0.000000,0.000000,0.000000,-49.494519,-9.961029,-25.045438,0.658302,0.055149,-0.061925,0.999788,0.005498,0.010996,0.016494,0.174923,0.528627,0.005000,-0.003019,0.001993,0.020045,-0.009556,0.015767,0.000000,0.000000,0.000000,0.001511,0.002311,0.002605,9.742389,8.778735,8.789755,1.072883,0.438454,0.145559,0.000064,0.000052,0.000024,0.000021,0.000022,0.002495,0.002488,0.002482,1.000000,1.000000,1.000000
2.256410,-49.422500,-10.518297,-24.405222,0.605574,0.140118,-0.243839,0.999425,0.009067,0.015951,0.028526,0.171104,0.527290,0.000880,-0.001036,-0.000790,-0.000180,0.001890,0.000369,0.000000,0.000000,0.000000,-49.460056,-9.958129,-25.048688,0.685815,0.057948,-0.064821,0.999770,0.005728,0.011457,0.017185,0.173915,0.530022,0.005007,-0.003017,0.001992,0.020058,-0.009510,0.015685,0.000000,0.000000,0.000000,0.001460,0.002291,0.002610,9.836654,8.791925,8.814219,1.099149,0.433977,0.145473,0.000062,0.000051,0.000024,0.000021,0.000022,0.002495,0.002487,0.002481,1.000000,1.000000,1.000000
2.307692,-49.258985,-10.311124,-24.469641,0.729658,0.331032,-0.267367,0.999377,0.013431,0.014390,0.029282,0.167192,0.531216,0.000803,-0.001150,-0.000798,-0.000665,0.001100,0.001606,0.000000,0.000000,0.000000,-49.424173,-9.955084,-25.052088,0.713657,0.060822,-0.067777,0.999751,0.005961,0.011923,0.017884,0.172899,0.531450,0.005008,-0.003015,0.001995,0.020095,-0.009489,0.015650,0.000000,0.000000,0.000000,0.001409,0.002269,0.002615,9.933380,8.805461,8.839736,1.124941,0.429591,0.145532,0.000061,0.000050,0.000024,0.000021,0.000022,0.002494,0.002487,0.002480,1.000000,1.000000,1.000000
2.358974,-49.089332,-10.306443,-24.518426,0.857799,0.322844,-0.285218,0.999383,0.013160,0.012695,0.029977,0.166667,0.534173,0.000837,-0.001197,-0.000813,-0.001115,0.001218,0.002416,0.000000,0.000000,0.000000,-49.386855,-9.951890,-25.055641,0.741809,0.063770,-0.070792,0.999731,0.006197,0.012395,0.018592,0.171874,0.532910,0.004997,-0.003013,0.001994,0.020123,-0.009403,0.015655,0.000000,0.000000,0.000000,0.001387,0.002261,0.002620,10.049593,8.833167,8.867531,1.160201,0.438091,0.146043,0.000063,0.000051,0.000024,0.000021,0.000022,0.002494,0.002486,0.002479,1.000000,1.000000,1.000000
2.410256,-49.332950,-10.219804,-24.466644,0.668173,0.414561,-0.260182,0.999254,0.015710,0.017303,0.030757,0.163207,0.532296,0.000735,-0.001133,-0.000765,-0.000181,0.000783,0.000824,0.000000,0.000000,0.000000,-49.348085,-9.948542,-25.059349,0.770252,0.066791,-0.073864,0.999710,0.006436,0.012871,0.019307,0.170842,0.534402,0.004998,-0.003015,0.002000,0.020190,-0.009372,0.015658,0.000000,0.000000,0.000000,0.001339,0.002237,0.002624,10.151544,8.847209,8.895025,1.184908,0.433517,0.146387,0.000061,0.000050,0.000024,0.000021,0.000022,0.002494,0.002486,0.002477,1.000000,1.000000,1.000000
2.461538,-49.400240,-10.625925,-24.436120,0.610194,0.030528,-0.248980,0.999294,0.007291,0.019237,0.031451,0.168630,0.531309,0.001014,-0.001015,-0.000861,0.000200,0.002486,-0.000545,0.000000,0.000000,0.000000,-49.307850,-9.945038,-25.063217,0.798968,0.069884,-0.076993,0.999688,0.006676,0.013353,0.020029,0.169803,0.535927,0.004998,-0.003010,0.002000,0.020113,-0.009343,0.015735,0.000000,0.000000,0.000000,0.001292,0.002211,0.002629,10.255411,8.861551,8.923599,1.208425,0.428808,0.146773,0.000060,0.000049,0.000024,0.000021,0.000022,0.002493,0.002485,0.002476,1.000000,1.000000,1.000000
2.512821,-49.258331,-10.720276,-24.464706,0.706218,-0.060276,-0.257579,0.999304,0.005420,0.018132,0.032133,0.169774,0.533632,0.001107,-0.001004,-0.000907,-0.000127,0.002924,-0.000105,0.000000,0.000000,0.000000,-49.266135,-9.941373,-25.067247,0.827936,0.073048,-0.080176,0.999665,0.006919,0.013838,0.020757,0.168759,0.537483,0.004994,-0.003011,0.001996,0.020179,-0.009347,0.015690,0.000000,0.000000,0.000000,0.001272,0.002202,0.002635,10.383824,8.890635,8.953964,1.242996,0.436702,0.147327,0.000062,0.000051,0.000024,0.000021,0.000022,0.002493,0.002485,0.002475,1.000000,1.000000,1.000000
2.564103,-49.160130,-10.604305,-24.493776,0.787591,0.048923,-0.266264,0.999271,0.008035,0.017601,0.032918,0.167082,0.536091,0.001024,-0.001031,-0.000873,-0.000343,0.002479,0.000478,0.000000,0.000000,0.000000,-49.222929,-9.937545,-25.071441,0.857138,0.076284,-0.083413,0.999641,0.007164,0.014328,0.021492,0.167710,0.539071,0.005002,-0.003015,0.001993,0.020192,-0.009301,0.015830,0.000000,0.000000,0.000000,0.001226,0.002174,0.002640,10.492769,8.905741,8.984467,1.264944,0.431677,0.147995,0.000061,0.000050,0.000024,0.000021,0.000022,0.002493,0.002485,0.002474,1.000000,1.000000,1.000000
2.615385,-49.312185,-10.438556,-24.486490,0.683095,0.210975,-0.261666,0.999147,0.012179,0.020487,0.033729,0.162763,0.536305,0.000845,-0.001066,-0.000768,0.000170,0.001760,-0.000172,0.000000,0.000000,0.000000,-49.178220,-9.933548,-25.075803,0.886555,0.079589,-0.086701,0.999616,0.007411,0.014821,0.022232,0.166657,0.540690,0.005004,-0.003016,0.001994,0.020211,-0.009256,0.015796,0.000000,0.000000,0.000000,0.001182,0.002144,0.002645,10.602751,8.921261,9.016031,1.285705,0.426694,0.148630,0.000059,0.000049,0.000024,0.000021,0.000022,0.002492,0.002484,0.002472,1.000000,1.000000,1.000000
2.666667,-49.154761,-10.615279,-24.507108,0.785396,0.042982,-0.270647,0.999181,0.008546,0.019445,0.034439,0.165159,0.538240,0.001035,-0.001021,-0.000878,-0.000124,0.002525,0.000054,0.000000,0.000000,0.000000,-49.131997,-9.929380,-25.080335,0.916165,0.082962,-0.090041,0.999589,0.007659,0.015318,0.022977,0.165600,0.542340,0.005005,-0.003013,0.001995,0.020135,-0.009312,0.015810,0.000000,0.000000,0.000000,0.001163,0.002134,0.002651,10.742800,8.951820,9.049019,1.319573,0.434115,0.149433,0.000062,0.000050,0.000024,0.000021,0.000022,0.002492,0.002484,0.002471,1.000000,1.000000,1.000000
2.717949,-48.934201,-10.728867,-24.535369,0.927043,-0.067401,-0.278337,0.999203,0.006076,0.017639,0.035287,0.166334,0.540943,0.001181,-0.000976,-0.000975,-0.000585,0.003032,0.000687,0.000000,0.000000,0.000000,-49.084251,-9.925038,-25.085039,0.945951,0.086403,-0.093428,0.999562,0.007909,0.015818,0.023727,0.164541,0.544020,0.005004,-0.003013,0.001991,0.020185,-0.009430,0.015746,0.000000,0.000000,0.000000,0.001120,0.002103,0.002658,10.856741,8.967968,9.082513,1.337988,0.428685,0.150191,0.000060,0.000049,0.000024,0.000021,0.000022,0.002492,0.002484,0.002470,1.000000,1.000000,1.000000
2.769231,-48.409365,-10.622550,-24.591236,1.287599,0.002935,-0.293057,0.999255,0.007405,0.011973,0.035935,0.165453,0.547068,0.001169,-0.000891,-0.001008,-0.001892,0.002806,0.003162,0.000000,0.000000,0.000000,-49.034974,-9.920517,-25.089918,0.975891,0.089909,-0.096863,0.999534,0.008160,0.016321,0.024481,0.163480,0.545731,0.005001,-0.003014,0.001993,0.020236,-0.009493,0.015724,0.000000,0.000000,0.000000,0.001077,0.002069,0.002665,10.969628,8.984480,9.117042,1.354429,0.423187,0.151051,0.000059,0.000048,0.000024,0.000021,0.000022,0.002491,0.002483,0.002468,1.000000,1.000000,1.000000
2.820513,-48.571790,-10.684561,-24.590189,1.166957,-0.036430,-0.288738,0.999181,0.007071,0.015292,0.036799,0.164758,0.546956,0.001188,-0.000941,-0.001000,-0.001289,0.002950,0.002019,0.000000,0.000000,0.000000,-48.984158,-9.915815,-25.094974,1.005967,0.093480,-0.100343,0.999504,0.008413,0.016825,0.025238,0.162419,0.547471,0.005003,-0.003016,0.001988,0.020253,-0.009504,0.015669,0.000000,0.000000,0.000000,0.001061,0.002057,0.002670,11.117724,9.016382,9.152714,1.385441,0.429748,0.152055,0.000061,0.000050,0.000024,0.000021,0.000022,0.002491,0.002483,0.002467,1.000000,1.000000,1.000000
2.871795,-48.232846,-10.660876,-24.619428,1.382589,-0.028153,-0.293034,0.999192,0.007173,0.012516,0.037508,0.164572,0.551346,0.001226,-0.000867,-0.001050,-0.001984,0.002966,0.003247,0.000000,0.000000,0.000000,-48.931796,-9.910929,-25.100210,1.036158,0.097112,-0.103865,0.999474,0.008666,0.017333,0.025999,0.161357,0.549241,0.005006,-0.003019,0.001987,0.020344,-0.009517,0.015676,0.000000,0.000000,0.000000,0.001020,0.002020,0.002677,11.227198,9.033286,9.189187,1.397557,0.423807,0.153060,0.000060,0.000050,0.000024,0.000021,0.000022,0.002490,0.002483,0.002465,1.000000,1.000000,1.000000
2.923077,-48.189747,-10.455331,-24.639768,1.418798,0.159374,-0.293375,0.999123,0.011451,0.012937,0.038134,0.160573,0.553826,0.000993,-0.000903,-0.000897,-0.002001,0.002237,0.003623,0.000000,0.000000,0.000000,-48.877883,-9.905854,-25.105628,1.066444,0.100806,-0.107429,0.999443,0.008921,0.017841,0.026762,0.160297,0.551040,0.005001,-0.003027,0.001989,0.020332,-0.009498,0.015592,0.000000,0.000000,0.000000,0.000982,0.001980,0.002683,11.330520,9.050298,9.226631,1.406252,0.417694,0.154153,0.000058,0.000049,0.000024,0.000021,0.000022,0.002490,0.002482,0.002464,1.000000,1.000000,1.000000
2.974359,-48.190754,-10.543084,-24.653428,1.394620,0.078802,-0.298295,0.999088,0.010213,0.014320,0.038918,0.161043,0.554989,0.001087,-0.000922,-0.000952,-0.001803,0.002539,0.003155,0.000000,0.000000,0.000000,-48.822416,-9.900589,-25.111229,1.096805,0.104557,-0.111032,0.999410,0.009176,0.018352,0.027527,0.159238,0.552868,0.004999,-0.003025,0.001987,0.020300,-0.009483,0.015519,0.000000,0.000000,0.000000,0.000967,0.001963,0.002689,11.480159,9.083189,9.264971,1.433568,0.423683,0.155121,0.000061,0.000052,0.000024,0.000021,0.000022,0.002490,0.002482,0.002463,1.000000,1.000000,1.000000
3.025641,-47.860972,-10.513165,-24.664736,1.591201,0.083119,-0.299439,0.999088,0.010440,0.011954,0.039642,0.160678,0.558863,0.001106,-0.000816,-0.000989,-0.002375,0.002534,0.004099,0.000000,0.000000,0.000000,-48.765390,-9.895129,-25.117016,1.127220,0.108366,-0.114672,0.999377,0.009431,0.018863,0.028294,0.158181,0.554724,0.004999,-0.003026,0.001989,0.020218,-0.009474,0.015550,0.000000,0.000000,0.000000,0.000930,0.001920,0.002696,11.575687,9.100290,9.304152,1.437792,0.417334,0.156142,0.000059,0.000051,0.000024,0.000021,0.000022,0.002489,0.002482,0.002461,1.000000,1.000000,1.000000
3.076923,-47.839408,-10.252064,-24.681344,1.614129,0.312812,-0.302345,0.998995,0.015499,0.012601,0.040117,0.155725,0.561388,0.000781,-0.000860,-0.000760,-0.002345,0.001672,0.004447,0.000000,0.000000,0.000000,-48.706803,-9.889473,-25.122991,1.157670,0.112228,-0.118346,0.999343,0.009687,0.019375,0.029062,0.157128,0.556608,0.004996,-0.003027,0.001989,0.020276,-0.009453,0.015601,0.000000,0.000000,0.000000,0.000895,0.001874,0.002703,11.662974,9.117342,9.344117,1.438411,0.410806,0.157235,0.000058,0.000050,0.000024,0.000021,0.000022,0.002488,0.002481,0.002460,1.000000,1.000000,1.000000
3.128205,-48.145141,-10.215403,-24.711157,1.426191,0.358088,-0.313625,0.998873,0.017015,0.016979,0.040928,0.152915,0.561222,0.000681,-0.001037,-0.000657,-0.001574,0.001486,0.003309,0.000000,0.000000,0.000000,-48.646654,-9.883618,-25.129155,1.188135,0.116142,-0.122052,0.999308,0.009944,0.019887,0.029831,0.156079,0.558519,0.005002,-0.003020,0.001990,0.020302,-0.009478,0.015660,0.000000,0.000000,0.000000,0.000882,0.001854,0.002708,11.809737,9.150894,9.384940,1.460861,0.415953,0.158412,0.000060,0.000053,0.000024,0.000021,0.000022,0.002488,0.002481,0.002459,1.000000,1.000000,1.000000
3.179487,-48.520983,-10.330029,-24.751237,1.181475,0.277198,-0.333133,0.998751,0.016035,0.021912,0.041951,0.152130,0.559799,0.000769,-0.001241,-0.000676,-0.000659,0.001764,0.001767,0.000000,0.000000,0.000000,-48.584943,-9.877560,-25.135510,1.218594,0.120106,-0.125788,0.999271,0.010200,0.020400,0.030599,0.155035,0.560457,0.005000,-0.003022,0.001994,0.020310,-0.009520,0.015630,0.000000,0.000000,0.000000,0.000850,0.001806,0.002714,11.887070,9.167563,9.426394,1.456866,0.409044,0.159376,0.000059,0.000052,0.000024,0.000021,0.000022,0.002488,0.002481,0.002457,1.000000,1.000000,1.000000
3.230769,-48.317966,-10.272257,-24.757848,1.298566,0.318725,-0.331029,0.998728,0.016841,0.020917,0.042672,0.150882,0.562734,0.000738,-0.001170,-0.000669,-0.000947,0.001676,0.002251,0.000000,0.000000,0.000000,-48.521670,-9.871299,-25.142057,1.249028,0.124116,-0.129551,0.999234,0.010456,0.020912,0.031368,0.153996,0.562422,0.004993,-0.003023,0.001997,0.020274,-0.009572,0.015645,0.000000,0.000000,0.000000,0.000817,0.001757,0.002721,11.961306,9.184161,9.468516,1.450859,0.401942,0.160328,0.000057,0.000051,0.000024,0.000021,0.000022,0.002487,0.002480,0.002456,1.000000,1.000000,1.000000
3.282051,-47.869767,-10.256358,-24.750138,1.549762,0.309804,-0.323831,0.998764,0.016310,0.017678,0.043500,0.150959,0.567003,0.000812,-0.000975,-0.000756,-0.001660,0.001798,0.003314,0.000000,0.000000,0.000000,-48.456838,-9.864830,-25.148797,1.279415,0.128170,-0.133339,0.999197,0.010712,0.021423,0.032135,0.152964,0.564413,0.004998,-0.003029,0.001997,0.020231,-0.009429,0.015629,0.000000,0.000000,0.000000,0.000804,0.001738,0.002728,12.108216,9.218146,9.511684,1.470104,0.406441,0.161344,0.000059,0.000053,0.000024,0.000021,0.000022,0.002487,0.002480,0.002455,1.000000,1.000000,1.000000
3.333333,-47.969248,-10.248567,-24.778500,1.481590,0.324042,-0.328356,0.998675,0.017020,0.019876,0.044311,0.149506,0.568259,0.000787,-0.001065,-0.000723,-0.001337,0.001765,0.002826,0.000000,0.000000,0.000000,-48.390450,-9.858152,-25.155733,1.309737,0.132265,-0.137149,0.999158,0.010967,0.021934,0.032901,0.151939,0.566429,0.005001,-0.003028,0.001996,0.020224,-0.009332,0.015613,0.000000,0.000000,0.000000,0.000774,0.001689,0.002735,12.174815,9.234412,9.555120,1.460127,0.398861,0.162306,0.000058,0.000052,0.000024,0.000021,0.000022,0.002486,0.002480,0.002454,1.000000,1.000000,1.000000
3.384615,-48.134209,-10.340360,-24.817398,1.375012,0.258456,-0.341602,0.998588,0.016042,0.022619,0.045305,0.149002,0.568813,0.000890,-0.001184,-0.000771,-0.000887,0.001997,0.002058,0.000000,0.000000,0.000000,-48.322508,-9.851264,-25.162864,1.339972,0.136398,-0.140978,0.999118,0.011222,0.022443,0.033665,0.150923,0.568469,0.004998,-0.003036,0.001994,0.020266,-0.009346,0.015656,0.000000,0.000000,0.000000,0.000746,0.001639,0.002741,12.235486,9.250467,9.599096,1.448511,0.391364,0.163231,0.000056,0.000051,0.000024,0.000021,0.000022,0.002486,0.002480,0.002452,1.000000,1.000000,1.000000
3.435897,-47.412804,-10.514745,-24.785773,1.763248,0.083293,-0.325165,0.998693,0.012071,0.017433,0.046498,0.153009,0.574391,0.001284,-0.000810,-0.001104,-0.001960,0.002724,0.003428,0.000000,0.000000,0.000000,-48.253018,-9.844162,-25.170193,1.370102,0.140566,-0.144824,0.999078,0.011475,0.022951,0.034426,0.149915,0.570534,0.004998,-0.003036,0.001989,0.020268,-0.009336,0.015647,0.000000,0.000000,0.000000,0.000734,0.001619,0.002750,12.378731,9.284659,9.644450,1.464054,0.395198,0.164214,0.000059,0.000053,0.000024,0.000021,0.000022,0.002485,0.002480,0.002452,1.000000,1.000000,1.000000
3.487179,-47.776087,-10.293416,-24.835775,1.555863,0.286546,-0.343678,0.998537,0.016624,0.021648,0.046681,0.147679,0.574647,0.000881,-0.001081,-0.000785,-0.001265,0.001997,0.002660,0.000000,0.000000,0.000000,-48.181987,-9.836846,-25.177718,1.400107,0.144766,-0.148683,0.999037,0.011728,0.023456,0.035185,0.148917,0.572623,0.004993,-0.003034,0.001994,0.020270,-0.009438,0.015667,0.000000,0.000000,0.000000,0.000708,0.001569,0.002755,12.428327,9.300405,9.689547,1.448842,0.387527,0.165074,0.000057,0.000053,0.000024,0.000021,0.000022,0.002485,0.002479,0.002451,1.000000,1.000000,1.000000
3.538462,-47.611587,-10.217932,-24.843013,1.637323,0.336088,-0.343965,0.998490,0.017751,0.021275,0.047429,0.145925,0.577378,0.000806,-0.001041,-0.000742,-0.001422,0.001859,0.002944,0.000000,0.000000,0.000000,-48.109420,-9.829314,-25.185442,1.429966,0.148994,-0.152553,0.998995,0.011980,0.023960,0.035940,0.147929,0.574736,0.004990,-0.003028,0.001992,0.020242,-0.009386,0.015677,0.000000,0.000000,0.000000,0.000682,0.001519,0.002763,12.469721,9.315872,9.735034,1.431405,0.379801,0.165869,0.000056,0.000052,0.000024,0.000021,0.000022,0.002484,0.002479,0.002449,1.000000,1.000000,1.000000
3.589744,-47.706324,-9.974910,-24.868673,1.583789,0.531050,-0.350573,0.998351,0.021906,0.023054,0.047787,0.140886,0.579119,0.000432,-0.001164,-0.000471,-0.001201,0.001221,0.002844,0.000000,0.000000,0.000000,-48.035326,-9.821564,-25.193365,1.459660,0.153247,-0.156431,0.998952,0.012230,0.024461,0.036691,0.146953,0.576870,0.004990,-0.003027,0.001990,0.020281,-0.009399,0.015710,0.000000,0.000000,0.000000,0.000673,0.001499,0.002770,12.603904,9.350037,9.782348,1.442747,0.383008,0.166874,0.000058,0.000054,0.000024,0.000021,0.000022,0.002484,0.002479,0.002449,1.000000,1.000000,1.000000
